Order_ID,Order_Date,Customer_ID,City,Province,Category,Product_Name,Price,Quantity,Discount_%,Delivery_Charges,Payment_Method,Order_Status,Rating,Sales,Profit
ORD108323,2025-03-03,CUST1181,Karachi,Sindh,Grocery,Flour,1378,1,10,150,Easypaisa,Returned,,0,-75
ORD108324,2025-04-05,CUST1960,Islamabad,Islamabad Capital Territory,Grocery,Dates,2027,2,0,250,Easypaisa,Delivered,5,5317.5,800.54
ORD108325,2025-05-22,CUST1706,Faisalabad,Punjab,Electronics,Power Bank,9449,3,20,250,COD,Delivered,3,22927.6,3374.69
ORD108326,2025-01-20,CUST1751,Peshawar,Khyber Pakhtunkhwa,Sports,Cricket Bat,2854,3,5,150,Card,Delivered,5,8283.9,1243.6
ORD108327,2025-08-23,CUST3500,Karachi,Sindh,Grocery,Tea Pack,1493,2,5,150,Card,Delivered,4,2986.7,441.33
ORD108328,2025-03-15,CUST4948,Karachi,Sindh,Grocery,Cooking Oil,838,4,5,150,Easypaisa,Returned,,0,-75
ORD108329,2025-04-25,CUST3569,Hyderabad,Sindh,Grocery,Dates,1618,2,15,200,COD,Delivered,5,3638.25,449.63
ORD108330,2025-03-30,CUST4182,Lahore,Punjab,Grocery,Cooking Oil,1362,2,15,150,COD,Cancelled,,0,-75
ORD108331,2025-02-08,CUST1496,Karachi,Sindh,Mobile Accessories,Screen Protector,527,2,15,150,COD,Delivered,5,1045.9,43.18
ORD108332,2025-01-16,CUST3792,Lahore,Punjab,Mobile Accessories,USB Cable,1705,1,10,300,COD,Delivered,4,1834.5,244.43
ORD108333,2025-07-07,CUST3511,Lahore,Punjab,Fashion,Kurta,2610,3,10,200,COD,Delivered,5,7247,797.91
ORD108334,2025-02-12,CUST1567,Lahore,Punjab,Home Decor,Wall Frame,2513,3,10,150,JazzCash,Cancelled,,0,-75
ORD108335,2025-05-01,CUST1453,Islamabad,Islamabad Capital Territory,Electronics,Smart Watch,7731,1,0,250,JazzCash,Delivered,4,7981,1025.23
ORD108336,2025-06-24,CUST1611,Rawalpindi,Punjab,Sports,Dumbbell,4810,4,20,200,Card,Cancelled,,0,-100
ORD108337,2025-01-08,CUST1239,Hyderabad,Sindh,Fashion,Kurta,3628,1,0,150,COD,Delivered,4,3778,697.53
ORD108338,2025-08-10,CUST2168,Rawalpindi,Punjab,Electronics,Mouse,6605,2,10,300,COD,Delivered,5,12189,1855.79
ORD108339,2025-01-04,CUST4711,Lahore,Punjab,Electronics,Earbuds,5476,1,10,150,Easypaisa,Delivered,4,5078.4,412.31
ORD108340,2025-09-18,CUST4908,Sialkot,Punjab,Beauty,Perfume,1739,3,5,250,Card,Delivered,3,5206.15,1039.92
ORD108341,2025-09-16,CUST3003,Karachi,Sindh,Beauty,Perfume,2478,1,0,150,COD,Delivered,5,2628,344.53
ORD108342,2025-07-17,CUST2201,Rawalpindi,Punjab,Electronics,Smart Watch,7293,2,10,300,JazzCash,Delivered,4,13427.4,1016.84
ORD108343,2025-04-22,CUST4449,Karachi,Sindh,Mobile Accessories,Holder,2550,3,0,250,COD,Delivered,5,9812.5,1170.97
ORD108344,2025-09-13,CUST4454,Sialkot,Punjab,Home Decor,Bedsheet,3990,2,15,200,Easypaisa,Delivered,5,6983,985.59
ORD108345,2025-06-10,CUST1544,Karachi,Sindh,Fashion,Shoes,2962,1,0,250,COD,Delivered,4,3212,393.01
ORD108346,2025-03-14,CUST1503,Islamabad,Islamabad Capital Territory,Grocery,Rice Bag,1045,2,15,150,Easypaisa,Delivered,4,2370.62,341.08
ORD108347,2025-12-18,CUST2943,Karachi,Sindh,Books,Notebook,1777,2,0,200,Card,Delivered,5,4464.8,581.43
ORD108348,2025-07-03,CUST1290,Karachi,Sindh,Sports,Yoga Mat,4702,1,20,250,Easypaisa,Delivered,4,4011.6,574.72
ORD108349,2025-04-16,CUST4777,Lahore,Punjab,Electronics,Mouse,6923,2,20,150,Easypaisa,Cancelled,,0,-75
ORD108350,2025-06-18,CUST3148,Lahore,Punjab,Mobile Accessories,Phone Cover,1184,4,20,200,Card,Delivered,4,3988.8,718.69
ORD108351,2025-02-03,CUST1591,Hyderabad,Sindh,Books,Exam Guide,1393,3,20,300,COD,Returned,,0,-150
ORD108352,2025-08-26,CUST1837,Karachi,Sindh,Electronics,Power Bank,8225,4,20,200,COD,Delivered,3,26520,3879.25
ORD108353,2025-02-28,CUST3803,Karachi,Sindh,Mobile Accessories,Phone Cover,2391,2,5,250,COD,Delivered,5,4792.9,911.09
ORD108354,2025-01-11,CUST1264,Karachi,Sindh,Home Decor,Wall Frame,3911,1,0,150,JazzCash,Delivered,5,4061,765.18
ORD108355,2025-01-12,CUST4296,Hyderabad,Sindh,Mobile Accessories,Holder,1874,2,10,300,COD,Returned,,0,-150
ORD108356,2025-05-23,CUST1388,Lahore,Punjab,Fashion,Shoes,928,3,10,300,Card,Delivered,4,2805.6,169.49
ORD108357,2025-02-23,CUST1982,Karachi,Sindh,Sports,Gloves,2811,1,0,150,COD,Delivered,4,2961,366.01
ORD108358,2025-03-15,CUST3239,Quetta,Balochistan,Books,Notebook,538,1,20,200,COD,Delivered,3,738,68.3
ORD108359,2025-08-08,CUST3393,Lahore,Punjab,Books,Notebook,1089,4,15,200,COD,Delivered,3,3902.6,326.67
ORD108360,2025-06-13,CUST2975,Rawalpindi,Punjab,Beauty,Perfume,1470,4,5,300,JazzCash,Delivered,4,5886,509.28
ORD108361,2025-01-03,CUST4282,Islamabad,Islamabad Capital Territory,Mobile Accessories,Charger,1211,4,0,200,COD,Delivered,5,5044,575.52
ORD108362,2025-01-16,CUST4354,Rawalpindi,Punjab,Beauty,Face Wash,2050,4,20,150,Card,Delivered,5,6710,1127.86
ORD108363,2025-11-22,CUST4463,Multan,Punjab,Sports,Yoga Mat,2264,2,0,150,JazzCash,Delivered,4,6262.8,786.95
ORD108364,2025-02-27,CUST3113,Karachi,Sindh,Books,Notebook,949,2,0,150,COD,Delivered,4,2048,318.14
ORD108365,2025-12-06,CUST2112,Karachi,Sindh,Sports,Dumbbell,3807,1,15,250,JazzCash,Delivered,3,4133.14,455.78
ORD108366,2025-03-30,CUST3053,Rawalpindi,Punjab,Sports,Gloves,3948,4,20,300,COD,Delivered,5,16092,2518.25
ORD108367,2025-06-07,CUST2706,Islamabad,Islamabad Capital Territory,Sports,Gloves,4261,2,0,250,Card,Delivered,3,8772,932.71
ORD108368,2025-02-02,CUST4764,Lahore,Punjab,Beauty,Serum,959,1,10,150,COD,Delivered,5,1013.1,50.57
ORD108369,2025-07-03,CUST2436,Lahore,Punjab,Sports,Yoga Mat,3426,2,0,200,Card,Returned,,0,-100
ORD108370,2025-01-06,CUST4765,Peshawar,Khyber Pakhtunkhwa,Electronics,Keyboard,11769,4,10,200,COD,Delivered,5,42568.4,3432.61
ORD108371,2025-10-22,CUST1315,Hyderabad,Sindh,Fashion,Kurta,2453,4,0,150,COD,Delivered,5,9962,2076.07
ORD108372,2025-08-22,CUST1718,Faisalabad,Punjab,Electronics,Smart Watch,6695,2,10,150,Easypaisa,Delivered,5,12201,1505.5
ORD108373,2025-03-18,CUST3854,Lahore,Punjab,Home Decor,Lamp,2774,4,10,250,JazzCash,Delivered,3,12733,1805.97
ORD108374,2025-03-22,CUST2702,Quetta,Balochistan,Grocery,Rice Bag,1211,4,5,150,Card,Delivered,5,5902.25,956.26
ORD108375,2025-06-25,CUST4480,Karachi,Sindh,Books,Novel,1177,3,15,250,COD,Delivered,5,3251.35,518.49
ORD108376,2025-07-25,CUST1921,Karachi,Sindh,Home Decor,Wall Frame,3722,2,0,200,COD,Delivered,4,7644,795.87
ORD108377,2025-01-30,CUST2185,Peshawar,Khyber Pakhtunkhwa,Sports,Dumbbell,3366,3,20,200,Card,Delivered,3,8278.4,882.2
ORD108378,2025-08-05,CUST4916,Lahore,Punjab,Home Decor,Curtains,3337,4,5,200,Easypaisa,Delivered,4,12880.6,2051.54
ORD108379,2025-08-09,CUST1474,Sialkot,Punjab,Sports,Yoga Mat,4085,4,5,200,Easypaisa,Delivered,5,15723,1989.26
ORD108380,2025-04-05,CUST2778,Quetta,Balochistan,Home Decor,Lamp,3237,2,0,150,JazzCash,Delivered,4,8242.5,1565.81
ORD108381,2025-10-20,CUST3991,Karachi,Sindh,Sports,Gloves,2845,3,0,150,COD,Delivered,4,8685,816.17
ORD108382,2025-04-19,CUST1963,Karachi,Sindh,Beauty,Perfume,1022,4,15,300,JazzCash,Delivered,5,4643.5,427.18
ORD108383,2025-02-17,CUST4715,Multan,Punjab,Beauty,Shampoo,1744,2,10,300,Easypaisa,Delivered,5,3439.2,628.62
ORD108384,2025-09-08,CUST1121,Lahore,Punjab,Fashion,Shoes,815,3,0,150,COD,Delivered,5,2595,176.04
ORD108385,2025-08-06,CUST2624,Lahore,Punjab,Fashion,Handbag,3829,3,20,300,Card,Delivered,4,9489.6,1109.05
ORD108386,2025-06-25,CUST4230,Karachi,Sindh,Books,Exam Guide,1129,4,15,300,Card,Cancelled,,0,-150
ORD108387,2025-09-06,CUST4386,Hyderabad,Sindh,Beauty,Face Wash,2792,1,10,250,Easypaisa,Delivered,4,2762.8,383.51
ORD108388,2025-10-06,CUST4907,Peshawar,Khyber Pakhtunkhwa,Fashion,Shoes,1641,3,15,200,COD,Delivered,4,4384.55,860.61
ORD108389,2025-04-02,CUST2483,Sialkot,Punjab,Beauty,Perfume,1128,1,10,150,Easypaisa,Delivered,3,1419,148.95
ORD108390,2025-02-22,CUST4673,Rawalpindi,Punjab,Electronics,Smart Watch,4922,4,0,150,JazzCash,Delivered,4,19838,2452.19
ORD108391,2025-09-04,CUST2173,Faisalabad,Punjab,Mobile Accessories,Phone Cover,1193,1,10,150,JazzCash,Delivered,3,1223.7,72.56
ORD108392,2025-09-06,CUST1179,Karachi,Sindh,Grocery,Tea Pack,204,3,20,300,Easypaisa,Delivered,3,789.6,-1.2
ORD108393,2025-04-30,CUST3879,Karachi,Sindh,Beauty,Serum,2062,1,10,150,COD,Delivered,5,2469.75,231.21
ORD108394,2025-09-19,CUST3673,Karachi,Sindh,Grocery,Flour,1873,2,15,250,Card,Delivered,4,3434.1,397.22
ORD108395,2025-09-30,CUST4720,Lahore,Punjab,Books,Story Book,1072,1,10,300,COD,Delivered,3,1264.8,26.92
ORD108396,2025-06-21,CUST3921,Karachi,Sindh,Electronics,Smart Watch,8918,3,5,250,COD,Delivered,4,25666.3,3708.67
ORD108397,2025-11-29,CUST4231,Lahore,Punjab,Sports,Cricket Bat,3167,2,0,150,Easypaisa,Delivered,4,8700.9,1233.08
ORD108398,2025-11-30,CUST4447,Lahore,Punjab,Fashion,Handbag,4649,4,10,200,COD,Delivered,5,22794.14,2409.26
ORD108399,2025-03-20,CUST2783,Karachi,Sindh,Beauty,Perfume,1516,4,0,250,Easypaisa,Delivered,5,7830,1539.74
ORD108400,2025-05-19,CUST3642,Karachi,Sindh,Sports,Football,3207,2,10,300,Easypaisa,Delivered,5,6072.6,500.54
ORD108401,2025-01-26,CUST2619,Faisalabad,Punjab,Mobile Accessories,Phone Cover,1892,4,15,150,JazzCash,Delivered,5,6582.8,817.35
ORD108402,2025-01-25,CUST3340,Lahore,Punjab,Books,Exam Guide,704,4,10,250,JazzCash,Delivered,4,2784.4,252.79
ORD108403,2025-07-23,CUST3079,Karachi,Sindh,Home Decor,Cushion,2348,2,0,200,Easypaisa,Delivered,5,4896,832.01
ORD108404,2025-03-30,CUST2713,Hyderabad,Sindh,Books,Exam Guide,522,2,5,250,COD,Delivered,3,1489.75,92.77
ORD108405,2025-07-12,CUST1114,Peshawar,Khyber Pakhtunkhwa,Home Decor,Bedsheet,3830,1,15,300,COD,Delivered,5,3555.5,490.72
ORD108406,2025-07-29,CUST4980,Multan,Punjab,Beauty,Shampoo,3012,2,10,300,COD,Delivered,5,5721.6,680.5
ORD108407,2025-07-01,CUST2865,Sialkot,Punjab,Sports,Football,4377,4,5,250,Easypaisa,Delivered,3,16882.6,2350.02
ORD108408,2025-11-18,CUST3028,Karachi,Sindh,Electronics,Mouse,6830,4,10,150,COD,Delivered,4,33343.8,6559.1
ORD108409,2025-01-11,CUST3170,Lahore,Punjab,Sports,Football,1337,2,0,200,COD,Cancelled,,0,-100
ORD108410,2025-07-08,CUST1972,Faisalabad,Punjab,Beauty,Face Wash,1499,4,0,150,JazzCash,Delivered,5,6146,1280.3
ORD108411,2025-04-02,CUST4053,Lahore,Punjab,Books,Dictionary,804,4,5,150,Easypaisa,Delivered,5,3969,685.04
ORD108412,2025-06-04,CUST1539,Karachi,Sindh,Sports,Dumbbell,2831,3,15,200,COD,Delivered,5,7419.05,1112.47
ORD108413,2025-07-13,CUST1781,Faisalabad,Punjab,Sports,Gloves,1732,3,10,150,COD,Returned,,0,-75
ORD108414,2025-05-06,CUST2526,Multan,Punjab,Mobile Accessories,Screen Protector,1981,3,10,300,Easypaisa,Delivered,4,5648.7,908.14
ORD108415,2025-11-25,CUST2463,Karachi,Sindh,Mobile Accessories,Charger,2184,2,10,200,COD,Delivered,5,5507.12,1084.51
ORD108416,2025-10-22,CUST1515,Quetta,Balochistan,Electronics,Keyboard,12862,2,15,250,COD,Returned,,0,-125
ORD108417,2025-10-31,CUST2147,Multan,Punjab,Beauty,Shampoo,1062,4,20,200,Card,Delivered,5,3598.4,531.72
ORD108418,2025-11-10,CUST3594,Karachi,Sindh,Fashion,Shoes,2645,1,10,300,Card,Delivered,5,3513.68,602.57
ORD108419,2025-03-14,CUST3300,Karachi,Sindh,Mobile Accessories,Charger,679,1,0,300,Card,Returned,,0,-150
ORD108420,2025-10-30,CUST3305,Sialkot,Punjab,Books,Exam Guide,829,3,20,150,COD,Delivered,3,2139.6,217.44
ORD108421,2025-10-27,CUST3599,Karachi,Sindh,Sports,Gloves,3661,3,20,250,COD,Cancelled,,0,-125
ORD108422,2025-04-07,CUST3139,Karachi,Sindh,Electronics,Earbuds,2180,4,20,150,COD,Returned,,0,-75
ORD108423,2025-10-07,CUST1247,Karachi,Sindh,Books,Story Book,767,1,5,200,Easypaisa,Delivered,4,928.65,96.77
ORD108424,2025-12-27,CUST3913,Quetta,Balochistan,Sports,Dumbbell,5609,1,0,150,COD,Delivered,5,6880.8,775.16
ORD108425,2025-03-30,CUST1044,Hyderabad,Sindh,Grocery,Dates,1132,2,20,250,COD,Delivered,3,2514,154.88
ORD108426,2025-02-07,CUST3292,Lahore,Punjab,Beauty,Face Wash,1594,4,0,250,COD,Cancelled,,0,-125
ORD108427,2025-03-03,CUST2084,Lahore,Punjab,Books,Dictionary,906,4,10,300,Easypaisa,Delivered,5,4377,569.65
ORD108428,2025-09-26,CUST1086,Lahore,Punjab,Grocery,Tea Pack,1077,3,10,200,Card,Delivered,5,3107.9,211.24
ORD108429,2025-03-24,CUST1484,Multan,Punjab,Home Decor,Curtains,2471,4,10,150,JazzCash,Delivered,5,11269.5,1590.68
ORD108430,2025-11-24,CUST2814,Karachi,Sindh,Mobile Accessories,Phone Cover,1072,1,0,300,COD,Delivered,4,1747.2,118.34
ORD108431,2025-07-21,CUST3842,Lahore,Punjab,Mobile Accessories,Holder,2443,3,20,150,COD,Delivered,5,6013.2,485.94
ORD108432,2025-04-27,CUST2582,Peshawar,Khyber Pakhtunkhwa,Grocery,Cooking Oil,1297,3,0,250,COD,Delivered,5,5113.75,760.02
ORD108433,2025-08-29,CUST4138,Sialkot,Punjab,Mobile Accessories,USB Cable,1428,2,5,300,Card,Delivered,5,3013.2,161.04
ORD108434,2025-05-28,CUST3732,Lahore,Punjab,Sports,Cricket Bat,4507,2,20,150,JazzCash,Delivered,5,7361.2,1070.68
ORD108435,2025-02-04,CUST4976,Lahore,Punjab,Grocery,Cooking Oil,1866,3,0,150,COD,Delivered,3,5748,475.76
ORD108436,2025-04-04,CUST4727,Karachi,Sindh,Grocery,Rice Bag,1192,1,0,250,COD,Delivered,4,1740,209.88
ORD108437,2025-09-04,CUST3267,Peshawar,Khyber Pakhtunkhwa,Sports,Gloves,4883,4,0,150,Easypaisa,Delivered,5,19682,3974.73
ORD108438,2025-11-28,CUST2239,Islamabad,Islamabad Capital Territory,Grocery,Dates,1425,3,15,250,COD,Returned,,0,-125
ORD108439,2025-02-18,CUST1633,Karachi,Sindh,Home Decor,Lamp,2085,3,20,250,COD,Delivered,5,5254,784.95
ORD108440,2025-11-21,CUST3817,Lahore,Punjab,Beauty,Perfume,1786,2,0,150,Easypaisa,Delivered,5,4972.2,573.54
ORD108441,2025-06-10,CUST2874,Faisalabad,Punjab,Mobile Accessories,Phone Cover,1225,4,10,200,COD,Delivered,3,4610,744.53
ORD108442,2025-09-01,CUST2958,Rawalpindi,Punjab,Electronics,Mouse,6401,3,20,300,COD,Delivered,4,15662.4,2421.65
ORD108443,2025-01-24,CUST1348,Lahore,Punjab,Books,Story Book,1181,1,20,250,COD,Delivered,5,1194.8,139.13
ORD108444,2025-05-05,CUST4820,Peshawar,Khyber Pakhtunkhwa,Sports,Football,2863,3,10,250,COD,Delivered,5,7980.1,603.67
ORD108445,2025-08-15,CUST1347,Lahore,Punjab,Books,Dictionary,394,4,5,200,COD,Delivered,5,1697.2,267.64
ORD108446,2025-06-29,CUST1982,Rawalpindi,Punjab,Home Decor,Cushion,2447,3,10,300,Easypaisa,Returned,,0,-150
ORD108447,2025-03-19,CUST2503,Quetta,Balochistan,Fashion,Kurta,4170,3,0,250,JazzCash,Delivered,4,15887.5,2308.02
ORD108448,2025-04-28,CUST3108,Faisalabad,Punjab,Books,Notebook,1118,3,0,150,COD,Cancelled,,0,-75
ORD108449,2025-02-10,CUST3234,Karachi,Sindh,Grocery,Cooking Oil,1140,3,10,250,Card,Delivered,5,3328,421.71
ORD108450,2025-08-16,CUST2447,Islamabad,Islamabad Capital Territory,Mobile Accessories,Phone Cover,2087,4,10,200,Easypaisa,Delivered,5,7713.2,1563.87
ORD108451,2025-10-13,CUST3658,Quetta,Balochistan,Beauty,Serum,1442,2,10,150,COD,Delivered,4,2745.6,190.74
ORD108452,2025-01-24,CUST3808,Lahore,Punjab,Fashion,T-Shirt,1950,1,0,300,Easypaisa,Delivered,3,2250,333.94
ORD108453,2025-06-14,CUST1123,Karachi,Sindh,Fashion,T-Shirt,3561,3,20,250,JazzCash,Delivered,5,8796.4,1575.51
ORD108454,2025-10-29,CUST3396,Islamabad,Islamabad Capital Territory,Grocery,Tea Pack,1242,4,0,200,Easypaisa,Delivered,4,5168,839.57
ORD108455,2025-09-06,CUST1712,Lahore,Punjab,Mobile Accessories,USB Cable,1203,3,15,150,COD,Delivered,4,3217.65,529.92
ORD108456,2025-03-13,CUST1246,Karachi,Sindh,Electronics,Power Bank,9216,3,0,200,JazzCash,Delivered,4,34760,3274.19
ORD108457,2025-04-08,CUST1026,Sialkot,Punjab,Sports,Yoga Mat,3850,3,15,150,Card,Delivered,5,12421.88,2666.63
ORD108458,2025-11-29,CUST3182,Karachi,Sindh,Sports,Football,4044,2,0,250,JazzCash,Delivered,5,11168.8,1911.71
ORD108459,2025-03-31,CUST2438,Lahore,Punjab,Mobile Accessories,USB Cable,1691,4,10,200,COD,Delivered,5,7809.5,1400.68
ORD108460,2025-08-15,CUST2091,Karachi,Sindh,Beauty,Shampoo,1675,3,15,300,JazzCash,Returned,,0,-150
ORD108461,2025-12-28,CUST1971,Multan,Punjab,Fashion,Handbag,2003,4,5,200,Easypaisa,Delivered,5,9333.68,960.32
ORD108462,2025-06-29,CUST2646,Rawalpindi,Punjab,Beauty,Perfume,2143,4,10,150,COD,Cancelled,,0,-75
ORD108463,2025-07-10,CUST3896,Rawalpindi,Punjab,Fashion,Handbag,1774,1,0,200,COD,Delivered,5,1974,268.15
ORD108464,2025-05-03,CUST1159,Peshawar,Khyber Pakhtunkhwa,Books,Novel,790,1,0,200,Card,Delivered,5,990,33.26
ORD108465,2025-05-07,CUST2288,Karachi,Sindh,Home Decor,Cushion,3123,3,10,250,Easypaisa,Delivered,4,8682.1,1429.2
ORD108466,2025-08-22,CUST1419,Karachi,Sindh,Mobile Accessories,Screen Protector,691,4,10,300,COD,Delivered,5,2787.6,414.65
ORD108467,2025-01-16,CUST1474,Lahore,Punjab,Electronics,Power Bank,9692,3,0,200,JazzCash,Delivered,5,29276,4119.72
ORD108468,2025-05-05,CUST2901,Hyderabad,Sindh,Fashion,T-Shirt,2019,1,0,200,COD,Delivered,4,2219,232.18
ORD108469,2025-01-26,CUST1307,Quetta,Balochistan,Fashion,Kurta,2665,4,5,200,COD,Cancelled,,0,-100
ORD108470,2025-09-18,CUST1749,Islamabad,Islamabad Capital Territory,Grocery,Tea Pack,1174,4,20,300,COD,Cancelled,,0,-150
ORD108471,2025-04-16,CUST4891,Karachi,Sindh,Beauty,Shampoo,1711,2,0,250,Easypaisa,Delivered,5,4527.5,425.13
ORD108472,2025-12-09,CUST2745,Lahore,Punjab,Fashion,Abaya,2067,2,20,150,Easypaisa,Delivered,5,4118.64,803.58
ORD108473,2025-04-03,CUST2737,Rawalpindi,Punjab,Grocery,Cooking Oil,1165,2,10,150,COD,Cancelled,,0,-75
ORD108474,2025-03-07,CUST1037,Lahore,Punjab,Books,Novel,1130,1,0,150,Easypaisa,Delivered,4,1562.5,144.51
ORD108475,2025-06-04,CUST2981,Sialkot,Punjab,Sports,Football,5114,4,0,250,Easypaisa,Returned,,0,-125
ORD108476,2025-01-16,CUST1524,Islamabad,Islamabad Capital Territory,Sports,Dumbbell,4435,3,0,300,Easypaisa,Delivered,4,13605,2844.78
ORD108477,2025-04-12,CUST3646,Islamabad,Islamabad Capital Territory,Books,Story Book,556,3,10,300,Easypaisa,Returned,,0,-150
ORD108478,2025-03-29,CUST2535,Karachi,Sindh,Home Decor,Wall Frame,4566,1,0,150,Easypaisa,Delivered,4,5857.5,969.61
ORD108479,2025-12-29,CUST3769,Karachi,Sindh,Beauty,Perfume,2203,3,15,300,Card,Delivered,4,7041.18,1180.24
ORD108480,2025-12-09,CUST3182,Sialkot,Punjab,Home Decor,Wall Frame,3078,2,15,150,COD,Delivered,5,6429.12,492.53
ORD108481,2025-09-26,CUST2513,Karachi,Sindh,Mobile Accessories,Phone Cover,2186,4,10,300,COD,Delivered,5,8169.6,1540.41
ORD108482,2025-05-05,CUST1780,Quetta,Balochistan,Fashion,Shoes,3070,2,0,150,Easypaisa,Delivered,3,6290,468.93
ORD108483,2025-11-06,CUST3200,Peshawar,Khyber Pakhtunkhwa,Books,Novel,1156,1,20,250,COD,Returned,,0,-125
ORD108484,2025-01-24,CUST4868,Karachi,Sindh,Mobile Accessories,Charger,2360,4,0,300,COD,Delivered,5,9740,1248.24
ORD108485,2025-12-14,CUST3630,Karachi,Sindh,Sports,Yoga Mat,3413,1,20,200,Easypaisa,Delivered,5,3476.48,334.33
ORD108486,2025-07-20,CUST1011,Multan,Punjab,Mobile Accessories,USB Cable,1916,3,0,250,Easypaisa,Delivered,5,5998,598.93
ORD108487,2025-02-21,CUST3147,Karachi,Sindh,Home Decor,Curtains,1379,4,5,200,Easypaisa,Delivered,5,5440.2,449.58
ORD108488,2025-05-17,CUST1365,Faisalabad,Punjab,Sports,Yoga Mat,3867,3,10,250,COD,Delivered,4,10690.9,1404.12
ORD108489,2025-01-22,CUST1544,Lahore,Punjab,Electronics,Mouse,8442,4,0,200,COD,Delivered,5,33968,5279.9
ORD108490,2025-09-28,CUST2761,Quetta,Balochistan,Sports,Gloves,2328,3,20,250,COD,Cancelled,,0,-125
ORD108491,2025-04-22,CUST4314,Lahore,Punjab,Books,Exam Guide,461,2,15,250,COD,Delivered,5,1229.62,148.56
ORD108492,2025-08-25,CUST2909,Karachi,Sindh,Beauty,Perfume,2462,2,0,250,COD,Delivered,5,5174,837.03
ORD108493,2025-01-21,CUST4584,Sialkot,Punjab,Mobile Accessories,Phone Cover,1917,1,0,150,Easypaisa,Delivered,5,2067,277.71
ORD108494,2025-05-30,CUST4735,Peshawar,Khyber Pakhtunkhwa,Fashion,Shoes,2556,1,0,300,Card,Delivered,5,2856,338.52
ORD108495,2025-03-05,CUST1011,Karachi,Sindh,Mobile Accessories,Phone Cover,1974,4,5,300,Card,Delivered,5,9676.5,1458.96
ORD108496,2025-03-31,CUST3130,Peshawar,Khyber Pakhtunkhwa,Mobile Accessories,Charger,1419,4,20,300,COD,Delivered,4,5976,487.68
ORD108497,2025-09-07,CUST1639,Quetta,Balochistan,Sports,Gloves,4418,1,10,150,COD,Delivered,5,4126.2,523.22
ORD108498,2025-04-10,CUST3022,Rawalpindi,Punjab,Sports,Yoga Mat,2635,1,20,200,COD,Delivered,4,2835,510.52
ORD108499,2025-12-28,CUST3139,Quetta,Balochistan,Home Decor,Bedsheet,2612,4,5,300,COD,Delivered,4,12210.72,2109.75
ORD108500,2025-11-26,CUST1174,Lahore,Punjab,Mobile Accessories,Holder,2160,4,20,150,Easypaisa,Delivered,3,9481.2,1292.72
ORD108501,2025-08-13,CUST3972,Lahore,Punjab,Home Decor,Bedsheet,2812,3,15,150,COD,Delivered,4,7320.6,1545.42
ORD108502,2025-02-25,CUST4522,Lahore,Punjab,Electronics,Smart Watch,5744,1,20,200,COD,Cancelled,,0,-100
ORD108503,2025-11-05,CUST1175,Karachi,Sindh,Electronics,Mouse,5007,2,20,300,Easypaisa,Delivered,4,11115.12,1688.28
ORD108504,2025-04-16,CUST2186,Lahore,Punjab,Electronics,Earbuds,5799,4,0,300,COD,Delivered,5,29295,6075.08
ORD108505,2025-09-24,CUST4002,Faisalabad,Punjab,Mobile Accessories,Charger,990,3,10,250,JazzCash,Delivered,5,2923,185.05
ORD108506,2025-12-15,CUST2269,Lahore,Punjab,Fashion,Shoes,2773,3,10,250,JazzCash,Delivered,4,9234.52,1578.39
ORD108507,2025-11-08,CUST2172,Islamabad,Islamabad Capital Territory,Beauty,Serum,1525,3,20,200,Card,Delivered,5,5141,973.41
ORD108508,2025-02-25,CUST3403,Islamabad,Islamabad Capital Territory,Electronics,Mouse,5040,4,10,250,Easypaisa,Delivered,4,18394,1813.76
ORD108509,2025-09-14,CUST3752,Islamabad,Islamabad Capital Territory,Grocery,Tea Pack,1231,4,5,250,Card,Delivered,3,4927.8,563.77
ORD108510,2025-04-10,CUST3188,Hyderabad,Sindh,Grocery,Tea Pack,845,3,10,250,Card,Delivered,4,3101.88,267.42
ORD108511,2025-02-18,CUST2610,Multan,Punjab,Beauty,Perfume,1736,4,10,150,Card,Delivered,5,6399.6,987.1
ORD108512,2025-07-10,CUST1674,Hyderabad,Sindh,Mobile Accessories,Holder,2215,3,10,200,Easypaisa,Delivered,5,6180.5,590.52
ORD108513,2025-05-19,CUST4567,Multan,Punjab,Books,Story Book,1622,4,0,300,COD,Delivered,4,6788,977.28
ORD108514,2025-10-04,CUST4842,Peshawar,Khyber Pakhtunkhwa,Electronics,Power Bank,9008,3,0,250,Easypaisa,Delivered,5,27274,3713.04
ORD108515,2025-08-04,CUST3272,Lahore,Punjab,Beauty,Face Wash,1379,1,0,300,Easypaisa,Delivered,5,1679,169.25
ORD108516,2025-05-30,CUST1045,Rawalpindi,Punjab,Home Decor,Curtains,2407,3,15,200,Easypaisa,Delivered,5,6337.85,755.7
ORD108517,2025-10-28,CUST1986,Lahore,Punjab,Sports,Yoga Mat,2466,3,0,150,Card,Delivered,5,7548,1451.68
ORD108518,2025-11-29,CUST3213,Karachi,Sindh,Grocery,Flour,1214,4,20,200,Card,Delivered,3,5444.48,696.46
ORD108519,2025-04-27,CUST3504,Sialkot,Punjab,Home Decor,Bedsheet,1962,4,10,150,COD,Delivered,5,8979,1390.56
ORD108520,2025-12-23,CUST2734,Lahore,Punjab,Electronics,Smart Watch,5332,3,5,250,COD,Delivered,5,18485.44,3186.51
